23.15667298,113.4409508
23.15667342,113.4409508
23.15667386,113.4409508
23.1566743,113.4409508
23.15667474,113.4409509
23.15667518,113.4409509
23.15667562,113.4409509
23.15667606,113.4409509
23.15667649,113.4409509
23.15667693,113.4409509
23.15667737,113.440951
23.15667781,113.440951
23.15667825,113.440951
23.15667869,113.440951
23.15667913,113.440951
23.15667957,113.440951
23.15668001,113.4409511
23.15668045,113.4409511
23.15668089,113.4409511
23.15668132,113.4409511
23.15668176,113.4409511
23.1566822,113.4409512
23.15668264,113.4409512
23.15668308,113.4409512
23.15668352,113.4409512
23.15668395,113.4409512
23.15668439,113.4409512
23.15668483,113.4409512
23.15668527,113.4409513
23.15668571,113.4409513
23.15668614,113.4409513
23.15668658,113.4409513
23.15668702,113.4409513
23.15668746,113.4409513
23.15668789,113.4409514
23.15668833,113.4409514
23.15668877,113.4409514
23.1566892,113.4409514
23.15668964,113.4409514
23.15669008,113.4409514
23.15669051,113.4409515
23.15669095,113.4409515
23.15669138,113.4409515
23.15669182,113.4409515
23.15669226,113.4409515
23.15669269,113.4409515
23.15669313,113.4409515
23.15669357,113.4409516
23.156694,113.4409516
23.15669444,113.4409516
23.15669487,113.4409516
23.15669531,113.4409516
23.15669574,113.4409516
23.15669618,113.4409516
23.15669662,113.4409517
23.15669705,113.4409517
23.15669749,113.4409517
23.15669792,113.4409517
23.15669836,113.4409517
23.15669879,113.4409517
23.15669923,113.4409517
23.15669966,113.4409518
23.15670009,113.4409518
23.15670053,113.4409518
23.15670096,113.4409518
23.1567014,113.4409518
23.15670183,113.4409518
23.15670227,113.4409518
23.1567027,113.4409518
23.15670314,113.4409519
23.15670357,113.4409519
23.156704,113.4409519
23.15670444,113.4409519
23.15670487,113.4409519
23.1567053,113.4409519
23.15670574,113.4409519
23.15670617,113.4409519
23.1567066,113.440952
23.15670704,113.440952
23.15670747,113.440952
23.1567079,113.440952
23.15670833,113.440952
23.15670877,113.440952
23.1567092,113.440952
23.15670963,113.440952
23.15671006,113.4409521
23.1567105,113.4409521
23.15671093,113.4409521
23.15671136,113.4409521
23.15671179,113.4409521
23.15671222,113.4409521
23.15671266,113.4409521
23.15671309,113.4409521
23.15671352,113.4409521
23.15671395,113.4409522
23.15671438,113.4409522
23.15671481,113.4409522
23.15671524,113.4409522
23.15671568,113.4409522
23.15671611,113.4409522
23.15671654,113.4409522
23.15671697,113.4409522
23.1567174,113.4409522
23.15671783,113.4409523
23.15671826,113.4409523
23.15671869,113.4409523
23.15671912,113.4409523
23.15671955,113.4409523
23.15671998,113.4409523
23.15672041,113.4409523
23.15672084,113.4409523
23.15672127,113.4409524
23.1567217,113.4409524
23.15672213,113.4409524
23.15672256,113.4409524
23.15672298,113.4409524
23.15672341,113.4409524
23.15672384,113.4409524
23.15672427,113.4409524
23.1567247,113.4409524
23.15672513,113.4409525
23.15672556,113.4409525
23.15672598,113.4409525
23.15672641,113.4409525
23.15672684,113.4409525
23.15672727,113.4409525
23.1567277,113.4409525
23.15672812,113.4409525
23.15672855,113.4409525
23.15672898,113.4409525
23.15672941,113.4409526
23.15672983,113.4409526
23.15673026,113.4409526
23.15673069,113.4409526
23.15673112,113.4409526
23.15673154,113.4409526
23.15673197,113.4409526
23.1567324,113.4409526
23.15673282,113.4409526
23.15673325,113.4409526
23.15673368,113.4409527
23.1567341,113.4409527
23.15673453,113.4409527
23.15673495,113.4409527
23.15673538,113.4409527
23.15673581,113.4409527
23.15673623,113.4409527
23.15673666,113.4409527
23.15673708,113.4409527
23.15673751,113.4409528
23.15673793,113.4409528
23.15673836,113.4409528
23.15673878,113.4409528
23.15673921,113.4409528
23.15673963,113.4409528
23.15674006,113.4409528
23.15674048,113.4409528
23.15674091,113.4409528
23.15674133,113.4409528
23.15674176,113.4409528
23.15674218,113.4409529
23.15674261,113.4409529
23.15674303,113.4409529
23.15674345,113.4409529
23.15674388,113.4409529
23.1567443,113.4409529
23.15674473,113.4409529
23.15674515,113.4409529
23.15674557,113.4409529
23.156746,113.4409529
23.15674642,113.4409529
23.15674684,113.440953
23.15674726,113.440953
23.15674769,113.440953
23.15674811,113.440953
23.15674853,113.440953
23.15674895,113.440953
23.15674938,113.440953
23.1567498,113.440953
23.15675022,113.440953
23.15675064,113.440953
23.15675107,113.440953
23.15675149,113.4409531
23.15675191,113.4409531
23.15675233,113.4409531
23.15675275,113.4409531
23.15675317,113.4409531
23.1567536,113.4409531
23.15675402,113.4409531
23.15675444,113.4409531
23.15675486,113.4409531
23.15675528,113.4409531
23.1567557,113.4409531
23.15675612,113.4409532
23.15675654,113.4409532
23.15675696,113.4409532
23.15675738,113.4409532
23.1567578,113.4409532
23.15675822,113.4409532
23.15675864,113.4409532
23.15675906,113.4409532
23.15675948,113.4409532
23.1567599,113.4409532
23.15676032,113.4409532
23.15676074,113.4409533
23.15676116,113.4409533
23.15676158,113.4409533
23.156762,113.4409533
23.15676242,113.4409533
23.15676284,113.4409533
23.15676326,113.4409533
23.15676368,113.4409533
23.1567641,113.4409533
23.15676451,113.4409533
23.15676493,113.4409533
23.15676535,113.4409533
23.15676577,113.4409533
23.15676619,113.4409534
23.15676661,113.4409534
23.15676702,113.4409534
23.15676744,113.4409534
23.15676786,113.4409534
23.15676828,113.4409534
23.1567687,113.4409534
23.15676911,113.4409534
23.15676953,113.4409534
23.15676995,113.4409534
23.15677037,113.4409534
23.15677078,113.4409534
23.1567712,113.4409535
23.15677162,113.4409535
23.15677203,113.4409535
23.15677245,113.4409535
23.15677287,113.4409535
23.15677328,113.4409535
23.1567737,113.4409535
23.15677412,113.4409535
23.15677453,113.4409535
23.15677495,113.4409535
23.15677536,113.4409535
23.15677578,113.4409535
23.1567762,113.4409535
23.15677661,113.4409536
23.15677703,113.4409536
23.15677744,113.4409536
23.15677786,113.4409536
23.15677827,113.4409536
23.15677869,113.4409536
23.1567791,113.4409536
23.15677952,113.4409536
23.15677993,113.4409536
23.15678035,113.4409536
23.15678076,113.4409536
23.15678118,113.4409536
23.15678159,113.4409536
23.15678201,113.4409537
23.15678242,113.4409537
23.15678284,113.4409537
23.15678325,113.4409537
23.15678366,113.4409537
23.15678408,113.4409537
23.15678449,113.4409537
23.15678491,113.4409537
23.15678532,113.4409537
23.15678573,113.4409537
23.15678615,113.4409537
23.15678656,113.4409537
23.15678697,113.4409537
23.15678739,113.4409537
23.1567878,113.4409537
23.15678821,113.4409538
23.15678863,113.4409538
23.15678904,113.4409538
23.15678945,113.4409538
23.15678986,113.4409538
23.15679028,113.4409538
23.15679069,113.4409538
23.1567911,113.4409538
23.15679151,113.4409538
23.15679193,113.4409538
23.15679234,113.4409538
23.15679275,113.4409538
23.15679316,113.4409538
23.15679357,113.4409538
23.15679398,113.4409539
23.1567944,113.4409539
23.15679481,113.4409539
23.15679522,113.4409539
23.15679563,113.4409539
23.15679604,113.4409539
23.15679645,113.4409539
23.15679686,113.4409539
23.15679727,113.4409539
23.15679768,113.4409539
23.1567981,113.4409539
23.15679851,113.4409539
23.15679892,113.4409539
23.15679933,113.4409539
23.15679974,113.4409539
23.15680015,113.4409539
23.15680056,113.440954
23.15680097,113.440954
23.15680138,113.440954
23.15680179,113.440954
23.1568022,113.440954
23.15680261,113.440954
23.15680302,113.440954
23.15680343,113.440954
23.15680383,113.440954
23.15680424,113.440954
23.15680465,113.440954
23.15680506,113.440954
23.15680547,113.440954
23.15680588,113.440954
23.15680629,113.440954
23.1568067,113.440954
23.15680711,113.440954
23.15680751,113.4409541
23.15680792,113.4409541
23.15680833,113.4409541
23.15680874,113.4409541
23.15680915,113.4409541
23.15680955,113.4409541
23.15680996,113.4409541
23.15681037,113.4409541
23.15681078,113.4409541
23.15681118,113.4409541
23.15681159,113.4409541
23.156812,113.4409541
23.15681241,113.4409541
23.15681281,113.4409541
23.15681322,113.4409541
23.15681363,113.4409541
23.15681403,113.4409541
23.15681444,113.4409541
23.15681484,113.4409542
23.15681525,113.4409542
23.15681566,113.4409542
23.15681606,113.4409542
23.15681647,113.4409542
23.15681688,113.4409542
23.15681728,113.4409542
23.15681769,113.4409542
23.15681809,113.4409542
23.1568185,113.4409542
23.1568189,113.4409542
23.15681931,113.4409542
23.15681971,113.4409542
23.15682012,113.4409542
23.15682052,113.4409542
23.15682093,113.4409542
23.15682133,113.4409542
23.15682174,113.4409542
23.15682214,113.4409542
23.15682255,113.4409542
23.15682295,113.4409542
23.15682335,113.4409542
23.15682376,113.4409543
